"row ID","event_id","sequence","reason","type","minute","away_score","home_score","assist","player","is_home","sequence (#1)","goal_type","player_id","added_time","player_in","player_out","player_in_id","player_out_id","length","card_type","decision","confirmed","is_manager","text","received_at","is_live"
"Row90_8",8377,7,,"substitution",79,,,,,1,,,,,"Éderson","B. Guimarães",1302,709,,,,,,,"2026-07-06T04:00:07.899Z",
"Row90_9",8377,8,,"substitution",67,,,,,1,,,,,"D. Santos","Rayan",3877,663,,,,,,,"2026-07-06T04:00:07.899Z",
"Row90_10",8377,9,,"substitution",67,,,,,1,,,,,"Neymar","G. Martinelli",215,452,,,,,,,"2026-07-06T04:00:07.899Z",
"Row90_11",8377,10,,"substitution",63,,,,,0,,,,,"F. Aursnes","J. Ryerson",2056,2159,,,,,,,"2026-07-06T04:00:07.899Z",
"Row90_12",8377,11,,"substitution",58,,,,,1,,,,,"Endrick","M. Cunha",606,4119,,,,,,,"2026-07-06T04:00:07.899Z",
"Row90_13",8377,12,,"substitution",46,,,,,0,,,,,"A. Schjelderup","A. Nusa",2064,2897,,,,,,,"2026-07-06T04:00:07.899Z",
"Row90_14",8377,13,,"substitution",46,,,,,0,,,,,"O. Bobb","A. Sørloth",3651,774,,,,,,,"2026-07-06T04:00:07.899Z",
"Row90_15",8377,14,,"period",45,0,0,,,,,,,,,,,,,,,,,"HT","2026-07-06T04:00:07.899Z",0
"Row90_16",8377,15,,"injuryTime",45,,,,,,,,,,,,,,6,,,,,,"2026-07-06T04:00:07.899Z",
"Row90_17",8377,16,,"varDecision",12,,,,"M. Cunha",1,,,4119,,,,,,,,"penaltyNotAwarded",0,,,"2026-07-06T04:00:07.899Z",
"Row89_1",8376,0,,"period",90,1,0,,,,,,,,,,,,,,,,,"FT","2026-07-05T05:03:55.016Z",0
"Row89_2",8376,1,,"card",90,,,,"M. Olise",0,,,2467,7,,,,,,"yellow",,,,,"2026-07-05T05:03:55.016Z",
"Row89_3",8376,2,,"injuryTime",90,,,,,,,,,,,,,,10,,,,,,"2026-07-05T05:03:55.016Z",
"Row89_4",8376,3,,"substitution",84,,,,,0,,,,,"R. Cherki","O. Dembélé",856,2253,,,,,,,"2026-07-05T05:03:55.016Z",
"Row89_5",8376,4,,"card",81,,,,"M. Koné",0,,,1064,,,,,,,"yellow",,,,,"2026-07-05T05:03:55.016Z",
"Row89_6",8376,5,,"substitution",71,,,,,1,,,,,"G. Ávalos","M. Almirón",16919,9678,,,,,,,"2026-07-05T05:03:55.016Z",
"Row89_7",8376,6,,"substitution",71,,,,,1,,,,,"Mauricio","G. Gómez",42,26,,,,,,,"2026-07-05T05:03:55.016Z",
"Row89_8",8376,7,,"goal",70,1,0,,"K. Mbappé",0,,"penalty",594,,,,,,,,,,,,"2026-07-05T05:03:55.016Z",
"Row89_9",8376,8,,"varDecision",68,,,,"D. Doué",0,,,4324,,,,,,,,"penaltyNotAwarded",0,,,"2026-07-05T05:03:55.016Z",
"Row89_10",8376,9,,"substitution",61,,,,,0,,,,,"D. Doué","B. Barcola",4324,2261,,,,,,,"2026-07-05T05:03:55.016Z",
"Row89_11",8376,10,,"substitution",61,,,,,1,,,,,"G. Caballero","J. Enciso",225,1710,,,,,,,"2026-07-05T05:03:55.016Z",
"Row89_12",8376,11,,"substitution",58,,,,,1,,,,,"J. Canale","O. Alderete",16912,345,,,,,,,"2026-07-05T05:03:55.016Z",
"Row89_13",8376,12,,"period",45,0,0,,,,,,,,,,,,,,,,,"HT","2026-07-05T05:03:55.016Z",0
"Row89_14",8376,13,,"injuryTime",45,,,,,,,,,,,,,,3,,,,,,"2026-07-05T05:03:55.016Z",
"Row89_15",8376,14,,"card",19,,,,"B. Barcola",0,,,2261,,,,,,,"yellow",,,,,"2026-07-05T05:03:55.016Z",
"Row88_1",8375,0,,"period",90,3,0,,,,,,,,,,,,,,,,,"FT","2026-07-05T01:03:54.948Z",0
"Row88_2",8375,1,,"goal",90,3,0,"B. Díaz","S. Rahimi",0,"[ {
  ""pid"" : 15371,
  ""pos"" : {
    ""x"" : 43,
    ""y"" : 52.5
  },
  ""event"" : ""ball-touch"",
  ""player"" : ""S. Rahimi""
}, {
  ""end"" : {
    ""x"" : 35.2,
    ""y"" : 62.3
  },
  ""pid"" : 1706,
  ""pos"" : {
    ""x"" : 46.9,
    ""y"" : 45.5
  },
  ""event"" : ""pass"",
  ""player"" : ""S. E. Mourabet""
}, {
  ""end"" : {
    ""x"" : 12.8,
    ""y"" : 38.7
  },
  ""pid"" : 598,
  ""pos"" : {
    ""x"" : 26.7,
    ""y"" : 59
  },
  ""event"" : ""pass"",
  ""assist"" : true,
  ""player"" : ""B. Díaz""
}, {
  ""gk"" : {
    ""x"" : 6.8,
    ""y"" : 44.8
  },
  ""gm"" : {
    ""x"" : 65.59,
    ""y"" : 94.67
  },
  ""pid"" : 15371,
  ""pos"" : {
    ""x"" : 12.8,
    ""y"" : 38.7
  },
  ""body"" : ""left-foot"",
  ""event"" : ""goal"",
  ""player"" : ""S. Rahimi""
} ]","regular",15371,8,,,,,,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_3",8375,2,,"injuryTime",90,,,,,,,,,,,,,,8,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_4",8375,3,,"substitution",87,,,,,1,,,,,"J. Nelson","T. Buchanan",9128,1769,,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_5",8375,4,,"substitution",87,,,,,1,,,,,"J. Osorio","N. Sigur",9550,16947,,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_6",8375,5,,"substitution",87,,,,,0,,,,,"S. E. Mourabet","A. Ounahi",1706,1044,,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_7",8375,6,,"substitution",87,,,,,0,,,,,"M. Saadane","I. Diop",8257,4377,,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_8",8375,7,,"goal",82,2,0,"B. Díaz","A. Ounahi",0,"[ {
  ""gk"" : {
    ""x"" : 3.3,
    ""y"" : 52.2
  },
  ""gm"" : {
    ""x"" : 70.97,
    ""y"" : 53.67
  },
  ""pid"" : 1044,
  ""pos"" : {
    ""x"" : 13.8,
    ""y"" : 56.9
  },
  ""body"" : ""right-foot"",
  ""event"" : ""goal"",
  ""player"" : ""A. Ounahi""
} ]","regular",1044,,,,,,,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_9",8375,8,,"substitution",78,,,,,1,,,,,"J. Shaffelburg","R. Laryea",9296,9548,,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_10",8375,9,,"substitution",78,,,,,1,,,,,"P. David","A. Ahmed",3754,8580,,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_11",8375,10,,"card",67,,,,"C. Larin",1,,,4164,,,,,,,"yellow",,,,,"2026-07-05T01:03:54.948Z",
"Row88_12",8375,11,,"substitution",63,,,,,1,,,,,"C. Larin","T. Oluwaseyi",4164,1779,,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_13",8375,12,,"substitution",63,,,,,0,,,,,"S. Amrabat","A. Bouaddi",2985,1451,,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_14",8375,13,,"substitution",63,,,,,0,,,,,"C. Talbi","B. E. Khannouss",350,1619,,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_15",8375,14,,"goal",50,1,0,"A. Hakimi","A. Ounahi",0,"[ {
  ""end"" : {
    ""x"" : 18.1,
    ""y"" : 52.3
  },
  ""pid"" : 4241,
  ""pos"" : {
    ""x"" : 10.2,
    ""y"" : 88.8
  },
  ""event"" : ""pass"",
  ""assist"" : true,
  ""player"" : ""A. Hakimi""
}, {
  ""gk"" : {
    ""x"" : 0.9,
    ""y"" : 50
  },
  ""gm"" : {
    ""x"" : 70.97,
    ""y"" : 93.67
  },
  ""pid"" : 1044,
  ""pos"" : {
    ""x"" : 18.1,
    ""y"" : 52.3
  },
  ""body"" : ""right-foot"",
  ""event"" : ""goal"",
  ""player"" : ""A. Ounahi""
} ]","regular",1044,,,,,,,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_16",8375,15,,"card",49,,,,"L. D. Fougerolles",1,,,7612,,,,,,,"yellow",,,,,"2026-07-05T01:03:54.948Z",
"Row88_17",8375,16,,"period",45,0,0,,,,,,,,,,,,,,,,,"HT","2026-07-05T01:03:54.948Z",0
"Row88_18",8375,17,,"card",45,,,,"B. E. Khannouss",0,,,1619,6,,,,,,"yellow",,,,,"2026-07-05T01:03:54.948Z",
"Row88_19",8375,18,,"card",45,,,,"A. Ounahi",0,,,1044,,,,,,,"yellow",,,,,"2026-07-05T01:03:54.948Z",
"Row88_20",8375,19,,"injuryTime",45,,,,,,,,,,,,,,6,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_21",8375,20,,"card",43,,,,"J. David",1,,,2186,,,,,,,"yellow",,,,,"2026-07-05T01:03:54.948Z",
"Row88_22",8375,21,,"card",40,,,,"R. Laryea",1,,,9548,,,,,,,"yellow",,,,,"2026-07-05T01:03:54.948Z",
"Row88_23",8375,22,,"card",40,,,,"A. Hakimi",0,,,4241,,,,,,,"yellow",,,,,"2026-07-05T01:03:54.948Z",
"Row88_24",8375,23,,"substitution",22,,,,,0,,,,,"S. Rahimi","I. Saibari",15371,3511,,,,,,,"2026-07-05T01:03:54.948Z",
"Row88_25",8375,24,,"card",20,,,,"R. Halhal",0,,,7757,,,,,,,"yellow",,,,,"2026-07-05T01:03:54.948Z",
"Row87_1",8374,0,,"period",90,0,1,,,,,,,,,,,,,,,,,"FT","2026-07-04T09:33:54.482Z",0
"Row87_2",8374,1,,"substitution",90,,,,,1,,,,,"J. Campaz","L. Díaz",16391,2465,,,,,,,"2026-07-04T09:33:54.482Z",
"Row87_3",8374,2,,"injuryTime",90,,,,,,,,,,,,,,6,,,,,,"2026-07-04T09:33:54.482Z",
"Row87_4",8374,3,,"substitution",79,,,,,0,,,,,"P. K. Adu","C. Yirenkyi",3225,16696,,,,,,,"2026-07-04T09:33:54.482Z",
"Row87_5",8374,4,,"substitution",79,,,,,0,,,,,"E. Nuamah","J. Ayew",24027,6134,,,,,,,"2026-07-04T09:33:54.482Z",
"Row87_6",8374,5,,"card",78,,,,"R. Ríos",1,,,3788,,,,,,,"yellow",,,,,"2026-07-04T09:33:54.482Z",
"Row87_7",8374,6,,"card",76,,,,"A. Seidu",0,,,2817,,,,,,,"yellow",,,,,"2026-07-04T09:33:54.482Z",
"Row87_8",8374,7,,"substitution",72,,,,,1,,,,,"J. Quintero","J. Arias",16387,530,,,,,,,"2026-07-04T09:33:54.482Z",
"Row87_9",8374,8,,"card",66,,,,"A. F. Issahaku",0,,,6131,,,,,,,"yellow",,,,,"2026-07-04T09:33:54.482Z",
"Row87_10",8374,9,,"substitution",62,,,,,0,,,,,"A. F. Issahaku","I. Williams",6131,4436,,,,,,,"2026-07-04T09:33:54.482Z",
"Row87_11",8374,10,,"substitution",62,,,,,0,,,,,"E. Owusu","K. Sibo",4009,1984,,,,,,,"2026-07-04T09:33:54.482Z",
"Row87_12",8374,11,,"varDecision",57,,,,"L. Díaz",1,,,2465,,,,,,,,"goalAwarded",0,,,"2026-07-04T09:33:54.482Z",
"Row87_13",8374,12,,"card",50,,,,"C. Yirenkyi",0,,,16696,,,,,,,"yellow",,,,,"2026-07-04T09:33:54.482Z",
"Row87_14",8374,13,,"substitution",46,,,,,1,,,,,"R. Ríos","J. Rodríguez",3788,10128,,,,,,,"2026-07-04T09:33:54.482Z",
"Row87_15",8374,14,,"period",45,0,1,,,,,,,,,,,,,,,,,"HT","2026-07-04T09:33:54.482Z",0
"Row87_16",8374,15,,"injuryTime",45,,,,,,,,,,,,,,6,,,,,,"2026-07-04T09:33:54.482Z",
"Row87_17",8374,16,,"goal",14,0,1,"L. J. Suárez ","J. Arias",1,,"regular",530,,,,,,,,,,,,"2026-07-04T09:33:54.482Z",
"Row87_18",8374,17,,"substitution",13,,,,,0,,,,,"A. Seidu","M. Senaya",2817,4008,,,,,,,"2026-07-04T09:33:54.482Z",
"Row87_19",8374,18,,"card",12,,,,"J. Arias",1,,,530,,,,,,,"yellow",,,,,"2026-07-04T09:33:54.482Z",
"Row87_20",8374,19,,"substitution",8,,,,,1,,,,,"L. J. Suárez ","J. Córdoba",1221,16388,,,,,,,"2026-07-04T09:33:54.482Z",
"Row86_1",8373,0,,"period",120,2,3,,,,,,,,,,,,,,,,,"ET","2026-07-04T06:03:54.467Z",0
"Row86_2",8373,1,,"injuryTime",120,,,,,,,,,,,,,,3,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_3",8373,2,,"card",115,,,,"G. Montiel",1,,,23014,,,,,,,"yellow",,,,,"2026-07-04T06:03:54.467Z",
"Row86_4",8373,3,,"goal",111,2,3,,"Diney",1,,"ownGoal",22092,,,,,,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_5",8373,4,,"injuryTime",105,,,,,,,,,,,,,,3,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_6",8373,5,,"substitution",104,,,,,1,,,,,"G. Montiel","N. Molina",23014,761,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_7",8373,6,,"goal",103,2,2,,"S. L. Cabral",0,,"regular",1235,,,,,,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_8",8373,7,,"substitution",100,,,,,0,,,,,"G. Tavares","K. Lenini",22070,22076,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_9",8373,8,,"substitution",100,,,,,0,,,,,"Y. Semedo","D. Duarte",22079,3314,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_10",8373,9,,"goal",93,1,2,"A. Mac Allister","L. Martínez",1,,"regular",1800,,,,,,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_11",8373,10,,"period",90,1,1,,,,,,,,,,,,,,,,,"FT","2026-07-04T06:03:54.467Z",0
"Row86_12",8373,11,,"injuryTime",90,,,,,,,,,,,,,,8,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_13",8373,12,,"substitution",86,,,,,1,,,,,"N. Tagliafico","F. Medina",1107,4603,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_14",8373,13,,"substitution",84,,,,,1,,,,,"L. Paredes","R. De Paul",16872,9057,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_15",8373,14,,"substitution",80,,,,,0,,,,,"H. Varela","J. Cabral",3176,1241,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_16",8373,15,,"substitution",80,,,,,0,,,,,"W. Semedo","R. Mendes",22075,7073,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_17",8373,16,,"card",68,,,,"K. Lenini",0,,,22076,,,,,,,"yellow",,,,,"2026-07-04T06:03:54.467Z",
"Row86_18",8373,17,,"substitution",67,,,,,0,,,,,"D. R. Livramento","N. Da Costa",2276,6645,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_19",8373,18,,"substitution",67,,,,,0,,,,,"J. Monteiro","L. Duarte",5331,22077,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_20",8373,19,,"substitution",63,,,,,1,,,,,"N. González","T. Almada",768,773,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_21",8373,20,,"substitution",63,,,,,1,,,,,"J. Álvarez","L. Martínez",770,1687,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_22",8373,21,,"goal",59,1,1,"R. Mendes","D. Duarte",0,,"regular",3314,,,,,,,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_23",8373,22,,"period",45,0,1,,,,,,,,,,,,,,,,,"HT","2026-07-04T06:03:54.467Z",0
"Row86_24",8373,23,,"injuryTime",45,,,,,,,,,,,,,,4,,,,,,"2026-07-04T06:03:54.467Z",
"Row86_25",8373,24,,"goal",29,0,1,"L. Martínez","L. Messi",1,,"regular",9063,,,,,,,,,,,,"2026-07-04T06:03:54.467Z",
"Row85_1",8372,0,,"period",999,4,2,,,,,,,,,,,,,,,,,"PEN","2026-07-04T02:03:59.746Z",0
"Row85_2",8372,1,,"period",120,1,1,,,,,,,,,,,,,,,,,"ET","2026-07-04T02:03:59.746Z",0
"Row85_3",8372,2,,"substitution",120,,,,,0,,,,1,"M. Saber","M. Attia",15357,14681,,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_4",8372,3,,"card",120,,,,"Y. Ibrahim",0,,,14678,,,,,,,"yellow",,,,,"2026-07-04T02:03:59.746Z",
"Row85_5",8372,4,,"injuryTime",120,,,,,,,,,,,,,,1,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_6",8372,5,,"substitution",119,,,,,1,,,,,"M. Ryan","P. Beach",2111,58824,,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_7",8372,6,,"substitution",106,,,,,0,,,,,"H. Abdelkarim","O. Marmoush",15835,862,,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_8",8372,7,,"card",105,,,,"H. Hassan",0,,,1971,,,,,,,"yellow",,,,,"2026-07-04T02:03:59.746Z",
"Row85_9",8372,8,,"substitution",91,,,,,1,,,,,"A. Mabil","C. Metcalfe",30428,2490,,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_10",8372,9,,"substitution",91,,,,,1,,,,,"P. Okon-Engstler","A. O'Neill",58823,9142,,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_11",8372,10,,"period",90,1,1,,,,,,,,,,,,,,,,,"FT","2026-07-04T02:03:59.746Z",0
"Row85_12",8372,11,,"injuryTime",90,,,,,,,,,,,,,,5,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_13",8372,12,,"substitution",80,,,,,0,,,,,"M. Trézéguet","K. Hafez",14684,14728,,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_14",8372,13,,"substitution",74,,,,,1,,,,,"M. Touré","N. Irankunda",8991,6040,,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_15",8372,14,,"substitution",74,,,,,1,,,,,"A. Hrustić","C. Volpato",5369,2854,,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_16",8372,15,,"substitution",67,,,,,0,,,,,"H. Abdelmaguid","H. Fathy",15373,15354,,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_17",8372,16,,"substitution",67,,,,,0,,,,,"H. Hassan","M. Ziko",1971,14729,,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_18",8372,17,,"goal",55,1,1,,"M. Hany",1,,"ownGoal",14676,,,,,,,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_19",8372,18,,"substitution",46,,,,,1,,,,,"K. Trewin","J. Bos",12181,4396,,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_20",8372,19,,"period",45,1,0,,,,,,,,,,,,,,,,,"HT","2026-07-04T02:03:59.746Z",0
"Row85_21",8372,20,,"injuryTime",45,,,,,,,,,,,,,,5,,,,,,"2026-07-04T02:03:59.746Z",
"Row85_22",8372,21,,"goal",13,1,0,"K. Hafez","E. Ashour",0,,"regular",14683,,,,,,,,,,,,"2026-07-04T02:03:59.746Z",
"Row84_1",8371,0,,"period",90,0,2,,,,,,,,,,,,,,,,,"FT","2026-07-03T11:03:54.022Z",0
"Row84_2",8371,1,,"injuryTime",90,,,,,,,,,,,,,,6,,,,,,"2026-07-03T11:03:54.022Z",
"Row84_3",8371,2,,"substitution",87,,,,,1,,,,,"M. Aebischer","D. Ndoye",1660,551,,,,,,,"2026-07-03T11:03:54.022Z",
"Row84_4",8371,3,,"substitution",87,,,,,1,,,,,"S. Widmer","D. Zakaria",1208,3616,,,,,,,"2026-07-03T11:03:54.022Z",
"Row84_5",8371,4,,"substitution",82,,,,,1,,,,,"Z. Amdouni","B. Embolo",22868,2811,,,,,,,"2026-07-03T11:03:54.022Z",
"Row84_6",8371,5,,"substitution",82,,,,,0,,,,,"A. Boulbina","R. Belghali",15396,2616,,,,,,,"2026-07-03T11:03:54.022Z",
"Row84_7",8371,6,,"card",72,,,,"H. Boudaoui",0,,,1504,,,,,,,"yellow",,,,,"2026-07-03T11:03:54.022Z",
"Row84_8",8371,7,,"substitution",71,,,,,0,,,,,"H. Boudaoui","N. Bentaleb",1504,1460,,,,,,,"2026-07-03T11:03:54.022Z",
"Row84_9",8371,8,,"substitution",71,,,,,0,,,,,"A. H. Moussa","R. Mahrez",3368,8116,,,,,,,"2026-07-03T11:03:54.022Z",
"Row84_10",8371,9,,"substitution",70,,,,,1,,,,,"N. Okafor","J. Manzambi",374,1178,,,,,,,"2026-07-03T11:03:54.022Z",
"Row84_11",8371,10,,"substitution",70,,,,,1,,,,,"F. Rieder","R. Vargas",2404,3803,,,,,,,"2026-07-03T11:03:54.022Z",
"Row84_12",8371,11,,"substitution",58,,,,,0,,,,,"A. Gouiri","R. Zerrouki",4540,5260,,,,,,,"2026-07-03T11:03:54.022Z",
"Row84_13",8371,12,,"substitution",58,,,,,0,,,,,"J. Hadjam","H. Aouar",3202,8230,,,,,,,"2026-07-03T11:03:54.022Z",
"Row84_14",8371,13,,"goal",46,0,2,,"D. Ndoye",1,,"regular",551,,,,,,,,,,,,"2026-07-03T11:03:54.022Z",
"Row84_15",8371,14,,"period",45,0,1,,,,,,,,,,,,,,,,,"HT","2026-07-03T11:03:54.022Z",0
"Row84_16",8371,15,,"injuryTime",45,,,,,,,,,,,,,,4,,,,,,"2026-07-03T11:03:54.022Z",
"Row84_17",8371,16,,"card",36,,,,"F. Chaïbi",0,,,1351,,,,,,,"yellow",,,,,"2026-07-03T11:03:54.022Z",
"Row84_18",8371,17,,"goal",10,0,1,"J. Manzambi","B. Embolo",1,,"regular",2811,,,,,,,,,,,,"2026-07-03T11:03:54.022Z",
"Row83_1",8370,0,,"period",90,1,2,,,,,,,,,,,,,,,,,"FT","2026-07-03T07:03:53.939Z",0
"Row83_2",8370,1,,"varDecision",90,,,,"J. Gvardiol",0,,,846,15,,,,,,,"goalAwarded",0,,,"2026-07-03T07:03:53.939Z",
"Row83_3",8370,2,,"card",90,,,,"I. Perišić",0,,,3510,8,,,,,,"yellow",,,,,"2026-07-03T07:03:53.939Z",
"Row83_4",8370,3,,"substitution",90,,,,,0,,,,6,"A. Kramarić","M. Kovačić",2387,4350,,,,,,,"2026-07-03T07:03:53.939Z",
"Row83_5",8370,4,,"goal",90,1,2,"R. Leão","G. Ramos",1,"[ {
  ""end"" : {
    ""x"" : 60.5,
    ""y"" : 73.9
  },
  ""pid"" : 1997,
  ""pos"" : {
    ""x"" : 70.9,
    ""y"" : 97.3
  },
  ""event"" : ""pass"",
  ""player"" : ""R. Leão""
}, {
  ""end"" : {
    ""x"" : 60.8,
    ""y"" : 38.2
  },
  ""pid"" : 1781,
  ""pos"" : {
    ""x"" : 60.5,
    ""y"" : 73.9
  },
  ""event"" : ""pass"",
  ""player"" : ""R. Veiga""
}, {
  ""end"" : {
    ""x"" : 54.9,
    ""y"" : 68.5
  },
  ""pid"" : 845,
  ""pos"" : {
    ""x"" : 61.4,
    ""y"" : 34.2
  },
  ""event"" : ""pass"",
  ""player"" : ""R. Dias""
}, {
  ""end"" : {
    ""x"" : 76.7,
    ""y"" : 96.4
  },
  ""pid"" : 1781,
  ""pos"" : {
    ""x"" : 54.9,
    ""y"" : 68.5
  },
  ""event"" : ""pass"",
  ""player"" : ""R. Veiga""
}, {
  ""end"" : {
    ""x"" : 90.9,
    ""y"" : 49.1
  },
  ""pid"" : 1997,
  ""pos"" : {
    ""x"" : 76.6,
    ""y"" : 89.3
  },
  ""event"" : ""cross"",
  ""assist"" : true,
  ""player"" : ""R. Leão""
}, {
  ""gk"" : {
    ""x"" : 98.4,
    ""y"" : 50.2
  },
  ""gm"" : {
    ""x"" : 68.28,
    ""y"" : 70.5
  },
  ""pid"" : 2256,
  ""pos"" : {
    ""x"" : 90.9,
    ""y"" : 49.1
  },
  ""body"" : ""head"",
  ""event"" : ""goal"",
  ""player"" : ""G. Ramos""
} ]","regular",2256,4,,,,,,,,,,,"2026-07-03T07:03:53.939Z",
"Row83_6",8370,5,,"substitution",90,,,,,0,,,,2,"J. Gvardiol","N. Vlašić",846,1844,,,,,,,"2026-07-03T07:03:53.939Z",
"Row83_7",8370,6,,"injuryTime",90,,,,,,,,,,,,,,10,,,,,,"2026-07-03T07:03:53.939Z",
"Row83_8",8370,7,,"substitution",81,,,,,1,,,,,"R. Neves","C. Ronaldo",7995,7880,,,,,,,"2026-07-03T07:03:53.939Z",
"Row83_9",8370,8,,"substitution",68,,,,,0,,,,,"M. Pašalić","M. Baturina",1309,2833,,,,,,,"2026-07-03T07:03:53.939Z",
"Row83_10",8370,9,,"goal",68,1,1,,"C. Ronaldo",1,"[ {
  ""gk"" : {
    ""x"" : 99.1,
    ""y"" : 50
  },
  ""gm"" : {
    ""x"" : 46.77,
    ""y"" : 69.33
  },
  ""pid"" : 7880,
  ""pos"" : {
    ""x"" : 88.5,
    ""y"" : 50
  },
  ""body"" : ""right-foot"",
  ""event"" : ""goal"",
  ""player"" : ""C. Ronaldo""
} ]","penalty",7880,,,,,,,,,,,,"2026-07-03T07:03:53.939Z",
"Row83_11",8370,10,,"varDecision",65,,,,"R. Veiga",1,,,1781,,,,,,,,"penaltyNotAwarded",0,,,"2026-07-03T07:03:53.939Z",
"Row83_12",8370,11,,"substitution",63,,,,,1,,,,,"G. Ramos","J. Cancelo",2256,8331,,,,,,,"2026-07-03T07:03:53.939Z",
"Row83_13",8370,12,,"substitution",63,,,,,1,,,,,"N. Semedo","B. Fernandes",3407,1794,,,,,,,"2026-07-03T07:03:53.939Z",
"Row83_14",8370,13,,"substitution",63,,,,,1,,,,,"F. Conceição","P. Neto",2183,394,,,,,,,"2026-07-03T07:03:53.939Z",
"Row83_15",8370,14,,"substitution",62,,,,,1,,,,,"B. Silva","Vitinha",848,2248,,,,,,,"2026-07-03T07:03:53.939Z",
"Row83_16",8370,15,,"card",59,,,,"L. Modrić",0,,,1993,,,,,,,"yellow",,,,,"2026-07-03T07:03:53.939Z",
"Row83_17",8370,16,,"goal",53,1,0,,"I. Perišić",0,"[ {
  ""gk"" : {
    ""x"" : 4,
    ""y"" : 42.6
  },
  ""gm"" : {
    ""x"" : 53.76,
    ""y"" : 86.33
  },
  ""pid"" : 3510,
  ""pos"" : {
    ""x"" : 8.2,
    ""y"" : 36.4
  },
  ""body"" : ""left-foot"",
  ""event"" : ""goal"",
  ""player"" : ""I. Perišić""
} ]","regular",3510,,,,,,,,,,,,"2026-07-03T07:03:53.939Z",
"Row83_18",8370,17,,"substitution",46,,,,,0,,,,,"I. Matanović","A. Budimir",1183,2669,,,,,,,"2026-07-03T07:03:53.939Z",
"Row83_19",8370,18,,"period",45,0,0,,,,,,,,,,,,,,,,,"HT","2026-07-03T07:03:53.939Z",0
"Row83_20",8370,19,,"injuryTime",45,,,,,,,,,,,,,,4,,,,,,"2026-07-03T07:03:53.939Z",
"Row83_21",8370,20,,"card",17,,,,"R. Dias",1,,,845,,,,,,,"yellow",,,,,"2026-07-03T07:03:53.939Z",
"Row82_1",8369,0,,"period",90,0,3,,,,,,,,,,,,,,,,,"FT","2026-07-03T03:03:53.835Z",0
"Row82_2",8369,1,,"substitution",90,,,,,1,,,,3,"Pubill","A. Laporte",778,565,,,,,,,"2026-07-03T03:03:53.835Z",
"Row82_3",8369,2,,"substitution",90,,,,,1,,,,3,"F. Ruiz","Pedri",2249,744,,,,,,,"2026-07-03T03:03:53.835Z",
"Row82_4",8369,3,,"injuryTime",90,,,,,,,,,,,,,,6,,,,,,"2026-07-03T03:03:53.835Z",
